시도교육청,지역교육청,지역,정보공시  학교코드,학교명,학교급코드,설립구분,1학년,2학년,3학년,4학년,5학년,6학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003336,능서초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),76(3),10.86
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003338,대신초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),103(2),14.71
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003340,매류초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),60(0),10
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003341,문장초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),45(0),7.5
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003342,북내초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),117(7),16.71
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003343,북내초등학교도전분교장,2,공립,0,1,0,1,0,1,0,0,3(0),11(0),3.67
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003344,북내초등학교운암분교장,2,공립,1,0,0,1,0,1,0,0,3(0),13(0),4.33
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003346,상품초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),86(0),14.33
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003348,송삼초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),39(0),6.5
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003349,송촌초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),58(0),9.67
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003351,여주초등학교,2,공립,3,2,2,3,2,3,2,0,17(2),347(11),20.41
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003352,여흥초등학교,2,공립,5,5,6,7,6,6,2,0,37(2),962(7),26
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003353,연라초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),122(3),17.43
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003354,오산초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),70(6),10
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003355,오학초등학교,2,공립,6,6,6,5,6,4,1,0,34(1),871(6),25.62
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003358,이포초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),42(2),6
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003359,이포초등학교하호분교장,2,공립,1,1,0,1,1,1,0,0,5(0),28(0),5.6
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003360,점동초등학교,2,공립,1,1,1,1,2,1,1,1,9(2),124(5),13.78
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003363,점봉초등학교,2,공립,3,3,2,3,2,3,2,0,18(2),367(9),20.39
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003365,천남초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),101(6),14.43
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003368,흥천초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),61(1),8.71
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003414,군남초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),48(0),8
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003417,궁평초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),51(3),7.29
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003419,대광초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),51(0),8.5
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003423,백의초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),44(3),6.29
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003424,백학초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),55(3),7.86
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003426,상리초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),36(2),5.14
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003428,연천노곡초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),40(0),6.67
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003429,연천왕산초등학교,2,공립,1,1,1,1,1,2,1,0,8(1),40(2),5
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003431,연천초등학교,2,공립,2,2,2,1,2,1,1,0,11(1),181(5),16.45
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003437,은대초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),90(0),15
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003438,전곡초등학교,2,공립,7,6,6,6,5,5,3,0,38(3),890(16),23.42
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003441,초성초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),57(2),8.14
경기도교육청,경기도연천교육지원청,경기도 연천군,S090003442,화진초등학교,2,공립,1,1,1,1,1,2,1,0,8(1),119(3),14.88
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003495,고기초등학교,2,공립,2,2,1,2,2,2,1,0,12(1),189(7),15.75
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003496,고림초등학교,2,공립,6,6,6,6,6,6,0,0,36(0),988(0),27.44
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003497,관곡초등학교,2,공립,1,1,1,1,1,2,1,0,8(1),151(7),18.88
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003498,구갈초등학교,2,공립,4,3,3,3,3,3,1,0,20(1),484(4),24.2
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003499,구성초등학교,2,공립,4,5,4,4,4,4,1,1,27(2),638(12),23.63
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003500,기흥초등학교,2,공립,3,3,3,3,3,3,1,0,19(1),385(6),20.26
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003501,남곡초등학교,2,공립,10,12,9,9,7,8,2,0,57(2),1558(11),27.33
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003502,남사초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),98(7),14
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003504,남촌초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),38(0),6.33
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003505,능원초등학교,2,공립,7,7,6,5,5,5,0,0,35(0),936(0),26.74
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003506,용인대일초등학교,2,공립,3,3,3,3,3,3,1,0,19(1),453(6),23.84
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003507,대지초등학교,2,공립,3,3,3,4,3,3,1,0,20(1),512(2),25.6
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003508,대현초등학교,2,공립,3,3,2,3,3,2,1,0,17(1),354(5),20.82
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003509,동천초등학교,2,공립,8,6,6,4,5,4,2,0,35(2),904(12),25.83
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003511,마북초등학교,2,공립,5,4,4,5,5,4,1,0,28(1),710(4),25.36
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003512,마성초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),187(5),14.38
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003513,용인심곡초등학교,2,공립,4,5,4,5,5,5,0,0,28(0),722(0),25.79
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003514,모현초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),306(5),23.54
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003515,백봉초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),44(2),6.29
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003516,백암초등학교,2,공립,1,1,1,1,2,1,1,0,8(1),139(2),17.38
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003517,백암초등학교수정분교장,2,공립,0,1,0,1,1,0,1,0,4(1),10(4),2.5
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003518,보라초등학교,2,공립,1,2,2,2,2,2,2,0,13(2),199(11),15.31
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003519,보정초등학교,2,공립,5,5,6,6,5,6,1,0,34(1),897(7),26.38
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003520,산양초등학교,2,공립,5,4,5,5,4,5,0,0,28(0),683(0),24.39
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003521,상갈초등학교,2,공립,3,4,4,4,4,4,1,0,24(1),555(2),23.13
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003522,상하초등학교,2,공립,5,5,5,5,4,6,1,0,31(1),811(7),26.16
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003523,상현초등학교,2,공립,6,6,6,5,5,5,0,0,33(0),900(0),27.27
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003524,서룡초등학교,2,공립,3,3,3,3,3,3,2,0,20(2),426(13),21.3
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003525,서원초등학교,2,공립,4,5,6,5,6,6,1,0,33(1),818(7),24.79
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003526,서천초등학교,2,공립,3,4,4,3,3,3,2,0,22(2),489(12),22.23
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003527,성복초등학교,2,공립,5,5,5,5,6,6,0,0,32(0),884(0),27.63
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003528,소현초등학교,2,공립,3,3,4,3,4,4,1,0,22(1),564(7),25.64
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003529,솔개초등학교,2,공립,5,5,5,5,5,6,0,0,31(0),850(0),27.42
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003530,송전초등학교,2,공립,2,3,3,2,3,2,1,0,16(1),334(8),20.88
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003532,수지초등학교,2,공립,11,9,9,9,7,7,1,0,53(1),1517(5),28.62
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003534,신갈초등학교,2,공립,4,4,4,3,3,3,2,0,23(2),490(9),21.3
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003535,신월초등학교,2,공립,3,3,4,3,3,4,0,0,20(0),478(0),23.9
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003536,양지초등학교,2,공립,4,3,4,4,4,3,2,1,25(3),564(16),22.56
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003537,어정초등학교,2,공립,4,5,4,5,5,5,1,1,30(2),735(12),24.5
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003539,언동초등학교,2,공립,4,5,5,5,5,6,1,0,31(1),830(5),26.77
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003540,역북초등학교,2,공립,5,5,5,6,6,6,0,0,33(0),902(0),27.33
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003541,왕산초등학교,2,공립,4,3,4,4,4,4,1,0,24(1),558(4),23.25
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003542,용마초등학교,2,공립,5,4,4,4,5,5,1,0,28(1),738(6),26.36
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003543,용인둔전초등학교,2,공립,4,5,5,4,5,5,1,0,29(1),723(5),24.93
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003544,용인초등학교,2,공립,5,5,5,4,4,4,2,2,31(4),759(25),24.48
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003545,용천초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),274(7),21.08
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003546,운학초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),88(4),12.57
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003547,원삼초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),87(0),14.5
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003550,이현초등학교,2,공립,4,6,5,5,4,6,1,0,31(1),780(6),25.16
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003551,장평초등학교,2,공립,0,1,0,1,1,1,0,0,4(0),19(0),4.75
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003552,정평초등학교,2,공립,6,5,5,5,6,6,1,0,34(1),936(6),27.53
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003553,제일초등학교,2,공립,2,3,2,2,2,2,0,0,13(0),309(0),23.77
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003554,좌항초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),72(1),10.29
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003555,죽전초등학교,2,공립,2,2,3,3,3,3,1,0,17(1),385(3),22.65
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090003556,청곡초등학교,2,공립,6,6,5,5,4,4,1,0,31(1),789(6),25.45
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003558,토월초등학교,2,공립,4,5,4,5,4,5,1,0,28(1),747(7),26.68
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003559,포곡초등학교,2,공립,4,4,6,4,4,4,2,2,30(4),730(24),24.33
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003560,풍덕초등학교,2,공립,6,6,6,7,7,8,1,0,41(1),1087(6),26.51
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003561,풍천초등학교,2,공립,6,7,7,7,7,8,0,0,42(0),1284(0),30.57
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090003562,한터초등학교,2,공립,1,2,1,2,2,2,0,0,10(0),210(0),21
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090003563,홍천초등학교,2,공립,3,3,4,3,3,4,0,0,20(0),536(0),26.8
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003656,가능초등학교,2,공립,7,7,6,7,6,6,2,0,41(2),1069(8),26.07
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003657,경의초등학교,2,공립,1,2,2,2,2,3,2,0,14(2),241(11),17.21
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003658,고산초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),49(3),7
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003659,금오초등학교,2,공립,3,2,2,3,2,2,2,0,16(2),324(9),20.25
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003660,녹양초등학교,2,공립,4,4,4,4,4,4,2,0,26(2),610(14),23.46
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003661,동오초등학교,2,공립,4,5,4,5,4,4,0,0,26(0),673(0),25.88
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003662,민락초등학교,2,공립,5,6,5,6,6,6,2,0,36(2),837(9),23.25
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003663,발곡초등학교,2,공립,4,4,4,4,5,4,1,0,26(1),652(2),25.08
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003664,배영초등학교,2,공립,2,3,3,3,3,4,2,0,20(2),464(12),23.2
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003665,새말초등학교,2,공립,4,4,3,4,3,4,0,0,22(0),608(0),27.64
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003666,솔뫼초등학교,2,공립,2,3,3,4,4,4,1,0,21(1),477(3),22.71
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003667,송양초등학교,2,공립,6,7,7,8,6,6,1,0,41(1),1042(7),25.41
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003669,신동초등학교,2,공립,4,3,4,4,4,3,1,0,23(1),550(5),23.91
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003670,어룡초등학교,2,공립,2,2,2,2,2,2,2,0,14(2),304(12),21.71
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003671,오동초등학교,2,공립,4,5,5,5,5,5,1,0,30(1),761(5),25.37
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090003673,의순초등학교,2,공립,4,4,5,5,5,5,2,0,30(2),749(9),24.97
